Time,RPM,Speed,nGear,Throttle,Brake,X,Y,Z,Distance
0 days 00:00:00,11456,321,8,100,False,-1379.0989623806333,-742.8737740150917,1871.0860690203456,0.0
0 days 00:00:00.184000,11476,322,8,100,False,-1365.0,-575.0,1872.0,16.45777777777778
0 days 00:00:00.213000,11515,323,8,100,False,-1362.1536032925658,-541.8738852723676,1872.1313433081887,19.059722222222224
0 days 00:00:00.424000,11548,324,8,100,False,-1340.0,-287.0,1873.0,38.04972222222222
0 days 00:00:00.573000,11582,326,8,100,False,-1331.0487557079448,-183.6690329270982,1873.561057359995,51.5425
0 days 00:00:00.684000,11618,327,8,100,False,-1325.0,-115.0,1874.0,61.62500000000001
0 days 00:00:00.773000,11654,328,8,100,False,-1318.7042119282169,-44.849463929697464,1874.3868096254273,69.7338888888889
0 days 00:00:00.904000,11682,328,8,100,False,-1308.0,74.0,1875.0,81.66944444444445
0 days 00:00:01.053000,11711,329,8,100,False,-1295.4725355646015,214.98920062621738,1875.7368040899528,95.2863888888889
0 days 00:00:01.104000,11750,330,8,100,False,-1291.0,266.0,1876.0,99.9613888888889
0 days 00:00:01.373000,11789,332,8,100,False,-1265.621389637033,560.9101870719128,1877.480878475912,124.76916666666668
0 days 00:00:01.464000,11801,332,8,100,False,-1257.0,661.0,1878.0,133.1613888888889
0 days 00:00:01.613000,11813,332,8,100,False,-1243.2548102545293,819.17737940254,1878.8589113574162,146.9025
0 days 00:00:01.844000,11851,334,8,100,False,-1225.0,1030.0,1880.0,168.33416666666668
0 days 00:00:02.094000,11889,336,8,100,False,-1212.2988756179386,1184.204670203135,1880.694360578796,191.6675
0 days 00:00:02.164000,11926,336,8,100,False,-1208.0,1234.0,1881.0,198.20083333333335
0 days 00:00:02.413000,11964,337,8,100,False,-1187.3081703789019,1463.8028781296932,1882.6971592806417,221.51
0 days 00:00:02.464000,11968,337,8,100,False,-1183.0,1513.0,1883.0,226.28416666666666
0 days 00:00:02.573000,11972,338,8,100,False,-1174.291302616788,1615.7898810099398,1883.4993970664486,236.51805555555555
0 days 00:00:02.704000,11972,338,8,100,False,-1164.0,1738.0,1884.0,248.81750000000002
0 days 00:00:02.853000,11972,338,8,100,False,-1151.515698614385,1879.1197599938826,1884.6878601466778,262.80694444444447
0 days 00:00:02.924000,11995,338,8,100,False,-1146.0,1943.0,1885.0,269.47305555555556
0 days 00:00:03.013000,12018,339,8,100,False,-1139.8926456178722,2017.6487078693222,1885.3427258712763,277.8538888888889
0 days 00:00:03.144000,12047,339,8,100,False,-1129.0,2150.0,1886.0,290.18972222222226
0 days 00:00:03.214000,12076,339,8,100,False,-1119.9339139632532,2253.614106643252,1886.5903026958304,296.7813888888889
0 days 00:00:03.364000,12080,339,8,100,False,-1099.0,2488.0,1888.0,310.9063888888889
0 days 00:00:03.453000,12085,340,8,100,False,-1092.094062565342,2566.3997800136485,1888.4873440228625,319.31194444444446
0 days 00:00:03.693000,12117,343,8,100,False,-1083.7695773790515,2667.810901376156,1888.970212840516,342.17861111111114
0 days 00:00:03.704000,12117,342,8,100,False,-1083.0,2677.0,1889.0,343.22361111111115
0 days 00:00:03.853000,12117,342,8,100,False,-1068.0187803782023,2854.1893933091933,1889.5292842264093,357.3786111111111
0 days 00:00:03.984000,12148,342,8,100,False,-1054.0,3018.0,1890.0,369.8236111111111
0 days 00:00:04.173000,12179,343,8,100,False,-1041.3136384649915,3161.762287609465,1890.426680071508,387.8311111111111
0 days 00:00:04.305000,12185,343,8,100,False,-1034.0,3246.0,1891.0,400.40777777777777
0 days 00:00:04.374000,12191,343,8,100,False,-1029.759461242043,3296.782768397461,1891.5016346213474,406.9819444444444
0 days 00:00:04.533000,12194,344,8,100,False,-1016.4544407190409,3456.873671940464,1892.908097007289,422.1752777777778
0 days 00:00:04.545000,12204,344,8,100,False,-1015.0,3474.0,1893.0,423.32194444444445
0 days 00:00:04.705000,12215,344,8,100,False,-992.0,3742.0,1894.0,438.61083333333335
0 days 00:00:04.854000,12226,345,8,100,False,-978.2354688327268,3903.0674340955466,1894.6839506069948,452.89
0 days 00:00:05.053000,12223,344,8,100,False,-970.7872723795591,3990.710251365794,1895.4186032978005,471.9055555555555
0 days 00:00:05.164000,12248,345,8,100,False,-964.0,4066.0,1896.0,482.5430555555555
0 days 00:00:05.293000,12273,346,8,100,False,-952.8832875707736,4187.64913623701,1896.8265955000782,494.94138888888887
0 days 00:00:05.324000,12273,345,8,100,False,-950.0,4220.0,1897.0,497.91222222222217
0 days 00:00:05.533000,12273,345,8,100,False,-930.2367834693608,4452.723660075094,1897.7376508024004,517.9413888888889
0 days 00:00:05.604000,12291,346,8,100,False,-924.0,4526.0,1898.0,524.7652777777778
0 days 00:00:05.774000,12309,348,8,100,False,-910.7828722720969,4675.5210058531575,1898.873644546616,541.1986111111111
0 days 00:00:05.964000,12306,347,8,100,False,-897.0,4833.0,1900.0,559.5125
0 days 00:00:05.974000,12303,347,8,100,False,-896.24286161441,4842.094871465754,1900.055264812444,560.4763888888889
0 days 00:00:06.204000,12316,347,8,100,False,-878.0,5064.0,1901.0,582.6458333333333
0 days 00:00:06.293000,12329,348,8,100,False,-870.56996492157,5145.587071684873,1900.9585857691059,591.2491666666666
0 days 00:00:06.364000,12336,348,8,100,False,-864.0,5218.0,1901.0,598.1125
0 days 00:00:06.644000,12343,348,8,100,False,-833.0,5585.0,1903.0,625.1791666666667
0 days 00:00:06.653000,12351,349,8,100,False,-832.1674008733265,5594.870591180519,1903.0617710800677,626.0516666666666
0 days 00:00:07.013000,12403,349,8,100,False,-809.4811338985769,5854.615872283071,1904.7049231319847,660.9516666666666
0 days 00:00:07.064000,12393,349,8,100,False,-806.0,5894.0,1905.0,665.8958333333333
0 days 00:00:07.244000,12384,349,8,100,False,-791.0,6068.0,1906.0,683.3458333333332
0 days 00:00:07.252000,12375,350,8,100,False,-790.2117573453654,6077.60263907175,1906.0051524764249,684.123611111111
0 days 00:00:07.284000,12398,350,8,100,False,-787.0,6117.0,1906.0,687.2347222222221
0 days 00:00:07.493000,12421,351,8,100,False,-768.1756998468078,6344.09333677192,1906.7408848037792,707.6122222222222
0 days 00:00:07.664000,12388,350,8,100,False,-755.0,6500.0,1908.0,724.237222222222
0 days 00:00:07.853000,12356,350,8,100,False,-741.9803091645565,6653.445452736889,1909.6210001645961,742.612222222222
0 days 00:00:07.924000,12334,348,8,100,False,-737.0,6713.0,1910.0,749.4755555555554
0 days 00:00:08.133000,12312,347,8,100,False,-721.1521525327505,6906.634561919403,1909.9226055011477,769.620833333333
0 days 00:00:08.284000,12062,346,8,99,False,-709.0,7049.0,1911.0,784.133611111111
0 days 00:00:08.333000,11813,346,8,99,True,-704.9538578015915,7094.203215284048,1911.8285305198633,788.8430555555555
0 days 00:00:08.344000,11305,324,8,49,True,-704.0,7105.0,1912.0,789.8330555555553
0 days 00:00:08.573000,10798,302,8,0,True,-680.5150081319167,7389.308131221905,1912.9494624167294,809.043611111111
0 days 00:00:08.644000,10981,283,8,0,True,-675.0,7458.0,1913.0,814.6249999999999
0 days 00:00:08.853000,11165,265,8,0,True,-667.8528679436761,7548.438533473523,1913.6743449507915,830.0097222222221
0 days 00:00:08.944000,11006,240,8,0,True,-665.0,7582.0,1914.0,836.0763888888888
0 days 00:00:09.093000,10848,215,7,0,True,-657.4604608376997,7666.666784965884,1914.4044927650514,844.9749999999999
0 days 00:00:09.224000,11015,202,7,0,True,-650.0,7747.0,1915.0,852.3255555555555
0 days 00:00:09.364000,11182,189,7,0,True,-643.0,7818.0,1916.0,859.6755555555555
0 days 00:00:09.413000,11350,176,7,0,True,-640.6459273382785,7841.401297900624,1916.1447579234932,862.0711111111111
0 days 00:00:09.584000,11179,167,7,0,True,-632.0,7919.0,1916.0,870.0036111111111
0 days 00:00:09.653000,11008,158,7,0,True,-627.7867132212771,7948.063768881613,1916.0627632013466,873.0319444444445
0 days 00:00:09.853000,11087,139,7,0,True,-613.1631047564151,8024.522095328726,1916.7572973734514,880.7541666666667
0 days 00:00:09.904000,11078,131,7,0,True,-609.0,8042.0,1917.0,882.61
0 days 00:00:10.093000,11070,124,5,0,True,-591.5506692713253,8100.6016316170935,1917.9327909299473,889.12
0 days 00:00:10.124000,10510,118,5,0,True,-588.0,8110.0,1918.0,890.1361111111112
0 days 00:00:10.253000,9950,113,3,0,True,-570.588091836014,8149.477205571906,1917.8977587163524,894.1852777777779
0 days 00:00:10.344000,9440,109,3,0,True,-557.0,8175.0,1918.0,896.9405555555556
0 days 00:00:10.413000,8930,106,2,0,True,-546.5064251643902,8191.936258225682,1918.4039952672774,898.9722222222223
0 days 00:00:10.504000,8716,102,2,0,True,-532.0,8212.0,1919.0,901.5505555555555
0 days 00:00:10.614000,8502,99,2,0,True,-512.6639635822999,8234.543402473675,1919.1162302890618,904.5755555555555
0 days 00:00:10.705000,8189,96,2,0,True,-496.0,8251.0,1919.0,907.0022222222221
0 days 00:00:10.865000,7877,93,2,0,True,-466.0,8274.0,1919.0,911.1355555555555
0 days 00:00:10.933000,7565,91,2,0,False,-451.7247943325585,8282.066302124693,1919.276976166266,912.8544444444443
0 days 00:00:11.065000,7508,86,2,5,False,-422.0,8295.0,1920.0,916.0077777777776
0 days 00:00:11.333000,7451,82,2,10,False,-360.33467150084846,8310.746789501047,1920.0327351458563,922.112222222222
0 days 00:00:11.384000,7417,81,2,19,False,-348.0,8313.0,1920.0,923.2597222222221
0 days 00:00:11.573000,7384,81,2,28,False,-300.1138694183462,8321.728223941655,1920.0025151234265,927.5122222222221
0 days 00:00:11.604000,7462,82,2,35,False,-292.0,8324.0,1920.0,928.2183333333332
0 days 00:00:11.734000,7541,83,2,42,False,-257.2827146520062,8337.329594708077,1919.946793673501,931.2155555555555
0 days 00:00:11.934000,7336,84,2,0,False,-209.93816766038594,8363.608288039335,1919.94993342276,935.8822222222221
0 days 00:00:11.964000,7221,83,2,0,False,-205.0,8367.0,1920.0,936.5738888888889
0 days 00:00:12.133000,7107,83,2,0,True,-188.0593168486842,8383.202191346378,1920.53572101236,940.4702777777777
0 days 00:00:12.244000,6975,80,2,0,True,-180.0,8397.0,1921.0,942.9369444444444
0 days 00:00:12.373000,6843,77,2,0,True,-168.54984509798936,8420.476397417646,1921.5617759808456,945.696111111111
0 days 00:00:12.524000,6885,76,2,8,True,-156.0,8452.0,1922.0,948.8838888888888
0 days 00:00:12.764000,6927,75,2,16,True,-146.0,8502.0,1922.0,953.8838888888888
0 days 00:00:12.814000,6969,75,2,24,False,-144.5512303248451,8516.626038596782,1922.1684076480005,954.9255555555554
0 days 00:00:12.984000,6988,75,2,26,False,-141.0,8570.0,1923.0,958.4672222222221
0 days 00:00:13.053000,7007,75,2,29,False,-140.56160299135547,8584.662435342958,1923.1264697783868,959.9047222222221
0 days 00:00:13.304000,7201,77,2,35,False,-143.0,8617.0,1923.0,965.2733333333332
0 days 00:00:13.413000,7396,79,2,41,False,-144.99600258715748,8638.334175764103,1923.2733079630052,967.6652777777776
0 days 00:00:13.613000,7999,83,2,48,False,-150.57861881115423,8686.431735930537,1923.9812223517388,972.2763888888887
0 days 00:00:13.624000,8116,86,2,49,False,-151.0,8689.0,1924.0,972.5391666666666
0 days 00:00:13.813000,8233,90,2,51,False,-160.67592243031606,8734.913254032432,1924.0134590398222,977.2641666666666
0 days 00:00:13.844000,8903,95,2,57,False,-163.0,8745.0,1924.0,978.0822222222221
0 days 00:00:14.004000,9573,101,2,63,False,-178.0,8809.0,1924.0,982.571111111111
0 days 00:00:14.173000,10243,107,2,69,False,-193.43286024528015,8870.017208230971,1924.3791600275385,987.5941666666665
0 days 00:00:14.404000,10427,117,2,77,False,-212.0,8938.0,1925.0,995.1016666666666
0 days 00:00:14.573000,10612,127,3,86,False,-223.66937299391736,8980.283755785458,1924.9611300273934,1001.0636111111111
0 days 00:00:14.784000,11019,132,3,92,False,-239.0,9037.0,1925.0,1008.8002777777778
0 days 00:00:14.813000,11426,138,3,99,False,-241.48953658044834,9046.458318968753,1925.084365802819,1009.9119444444444
0 days 00:00:15.044000,11172,145,3,99,False,-264.0,9134.0,1926.0,1019.2161111111111
0 days 00:00:15.204000,10918,153,3,99,False,-281.0,9202.0,1926.0,1026.016111111111
0 days 00:00:15.213000,10665,161,4,99,False,-282.00053351009035,9205.963293371791,1925.99840261197,1026.418611111111
0 days 00:00:15.404000,10865,166,4,99,False,-304.0,9293.0,1926.0,1035.2258333333332
0 days 00:00:15.454000,11065,171,4,100,False,-309.66701974324997,9316.447058097438,1925.951296931005,1037.6008333333332
0 days 00:00:15.564000,11275,176,4,100,False,-322.0,9369.0,1926.0,1042.978611111111
0 days 00:00:15.653000,11485,182,4,100,False,-332.1020136641206,9412.701834829666,1926.6179076685098,1047.4780555555553
0 days 00:00:15.804000,11547,183,4,100,False,-349.0,9489.0,1928.0,1055.1538888888886
0 days 00:00:15.813000,11610,185,4,100,False,-349.967734134011,9493.616650425363,1928.0444408005828,1055.6163888888887
0 days 00:00:15.973000,10490,198,4,100,False,-366.39465264652324,9576.996251951281,1928.0888119391514,1064.4163888888886
0 days 00:00:16.084000,10840,202,4,100,False,-377.0,9637.0,1928.0,1070.6447222222218
0 days 00:00:16.254000,11190,206,5,100,False,-391.9993092503523,9732.703370639574,1928.5355391542087,1080.3724999999997
0 days 00:00:16.304000,11240,210,5,100,False,-396.0,9761.0,1929.0,1083.2891666666662
0 days 00:00:16.384000,11290,214,5,100,False,-402.0,9808.0,1930.0,1088.044722222222
0 days 00:00:16.653000,11341,219,5,100,False,-420.0192415064328,10048.449462517918,1930.9314430842303,1104.4088888888884
0 days 00:00:16.724000,11100,225,5,100,False,-423.0,10101.0,1931.0,1108.8463888888884
0 days 00:00:17.053000,10860,231,6,100,False,-425.9303769185486,10230.561906435172,1931.8894322482802,1129.9572222222218
0 days 00:00:17.084000,10862,235,6,100,False,-426.0,10246.0,1932.0,1131.9808333333328
0 days 00:00:17.253000,10864,240,6,100,False,-426.7681697564168,10357.077735974506,1932.6479986011439,1143.2474999999995
0 days 00:00:17.345000,11018,240,6,100,False,-427.0,10418.0,1933.0,1149.3808333333327
0 days 00:00:17.414000,11172,240,6,100,False,-426.9427645345593,10458.052589840463,1933.2533484678156,1153.9808333333328
0 days 00:00:17.585000,11322,245,6,100,False,-424.0,10581.0,1934.0,1165.6183333333329
0 days 00:00:17.694000,11473,250,6,100,False,-417.80833511316973,10728.460481673621,1934.7369933984558,1173.1877777777772
0 days 00:00:17.745000,11155,253,6,100,False,-415.0,10790.0,1935.0,1176.771944444444
0 days 00:00:18.084000,10837,256,6,100,False,-405.0,10933.0,1935.0,1200.8786111111106
0 days 00:00:18.093000,10520,259,6,100,False,-404.61298318505635,10937.712685679764,1935.024079602601,1201.5261111111106
0 days 00:00:18.304000,10603,262,6,100,False,-392.0,11092.0,1936.0,1216.8822222222216
0 days 00:00:18.413000,10687,266,7,100,False,-383.58659965464227,11173.919462142512,1936.1622164882206,1224.9361111111107
0 days 00:00:18.604000,10782,267,7,100,False,-366.0,11313.0,1936.0,1239.101944444444
0 days 00:00:18.613000,10877,269,7,100,False,-365.07979635243527,11319.631665653038,1935.9959039316695,1239.774444444444
0 days 00:00:18.824000,10987,271,7,100,False,-341.0,11477.0,1936.0,1255.6580555555554
0 days 00:00:18.933000,11098,274,7,100,False,-326.42100018240575,11558.765084459053,1936.0252323357424,1263.9541666666664
0 days 00:00:18.984000,11200,275,7,100,False,-319.0,11597.0,1936.0,1267.85
0 days 00:00:19.213000,11303,277,7,100,False,-280.14580797952647,11768.686716519982,1935.9361208110704,1285.4702777777777
0 days 00:00:19.224000,11342,279,7,100,False,-278.0,11777.0,1936.0,1286.3227777777777
0 days 00:00:19.344000,11381,281,7,100,False,-253.0,11868.0,1937.0,1295.6894444444445
0 days 00:00:19.453000,11421,283,7,100,False,-228.7300556991573,11949.950992931774,1937.156497707142,1304.2580555555555
0 days 00:00:19.544000,11484,284,7,100,False,-207.0,12018.0,1937.0,1311.4369444444444
0 days 00:00:19.844000,11548,286,7,100,False,-123.0,12242.0,1937.0,1335.270277777778
0 days 00:00:19.853000,11612,288,7,100,False,-120.16607440201854,12248.729451838362,1937.0064921579105,1335.990277777778
0 days 00:00:20.004000,11334,289,7,100,False,-71.0,12360.0,1937.0,1348.1122222222223
0 days 00:00:20.204000,11056,291,7,100,False,0.0,12505.0,1936.0,1364.2788888888888
0 days 00:00:20.292000,10778,293,7,100,False,49.353913735253755,12592.997704593025,1935.8384366622815,1371.441111111111
0 days 00:00:20.444000,10719,294,7,100,False,150.0,12760.0,1936.0,1383.8544444444442
0 days 00:00:20.453000,10660,295,8,100,False,155.62537734923893,12768.82774332841,1936.014972138387,1384.5919444444442
0 days 00:00:20.813000,10695,299,8,100,False,340.7529348109956,13022.685115098915,1936.964327003929,1414.491944444444
0 days 00:00:20.824000,10725,300,8,100,False,345.0,13028.0,1937.0,1415.408611111111
0 days 00:00:21.013000,10756,301,8,100,False,404.4557047088819,13099.769485884379,1937.6535030607981,1431.211111111111
0 days 00:00:21.164000,10783,302,8,100,False,461.0,13160.0,1938.0,1443.878333333333
0 days 00:00:21.293000,10811,303,8,100,False,531.702000767666,13230.718317051715,1938.0374465041373,1454.735833333333
0 days 00:00:21.493000,10868,306,8,100,False,666.9113899920727,13358.760501173903,1937.9308630218527,1471.735833333333
0 days 00:00:21.544000,10911,307,8,100,False,700.0,13388.0,1938.0,1476.0849999999998
0 days 00:00:21.824000,10954,308,8,100,False,874.0,13526.0,1939.0,1500.0405555555556
0 days 00:00:21.933000,10998,309,8,100,False,948.5065333244277,13580.080079394762,1939.4284549426397,1509.3963888888886
0 days 00:00:22.064000,11034,309,8,100,False,1043.0,13645.0,1940.0,1520.6405555555552
0 days 00:00:22.133000,11071,310,8,100,False,1093.7462304608487,13677.7811273349,1940.3677145044367,1526.5822222222218
0 days 00:00:22.284000,11096,311,8,100,False,1204.0,13745.0,1941.0,1539.626944444444
0 days 00:00:22.333000,11121,312,8,100,False,1238.0753613177117,13764.968008721928,1940.9974906541004,1543.8736111111107
0 days 00:00:22.484000,11135,312,8,100,False,1356.0,13829.0,1941.0,1556.9602777777777
0 days 00:00:22.653000,11150,313,8,100,False,1564.2005006380325,13928.958868095491,1943.1514553788766,1571.6538888888886
0 days 00:00:22.724000,11190,314,8,100,False,1640.0,13964.0,1944.0,1577.8466666666666
0 days 00:00:22.933000,11230,315,8,100,False,1752.0383637503219,14011.652723203344,1944.757174347659,1596.1341666666665
0 days 00:00:23.064000,11267,316,8,100,False,1819.0,14035.0,1945.0,1607.6330555555553
0 days 00:00:23.244000,11304,317,8,100,False,1969.0,14086.0,1946.0,1623.4830555555552
0 days 00:00:23.334000,11341,318,8,100,False,2046.1405087909666,14109.24573301888,1946.7329991734769,1631.4330555555553
0 days 00:00:23.484000,11357,318,8,100,False,2173.0,14143.0,1948.0,1644.6830555555555
0 days 00:00:23.533000,11373,318,8,100,False,2215.282676089858,14153.487217493423,1948.318250053775,1649.0113888888889
0 days 00:00:23.644000,11386,318,8,100,False,2312.0,14176.0,1949.0,1658.8163888888887
0 days 00:00:23.733000,11400,319,8,100,False,2389.284246369934,14192.240337823434,1949.7485417116518,1666.7027777777778
0 days 00:00:23.865000,11397,320,8,100,False,2504.0,14214.0,1951.0,1678.436111111111
0 days 00:00:23.974000,11395,321,8,100,False,2599.625066525307,14230.735245438766,1951.8943178043564,1688.1552777777777
0 days 00:00:24.133000,11438,322,8,100,False,2740.340233547901,14253.36474917931,1952.9359535378953,1702.3769444444442
0 days 00:00:24.145000,11449,322,8,100,False,2751.0,14255.0,1953.0,1703.4502777777775
0 days 00:00:24.365000,11460,322,8,100,False,2946.0,14283.0,1954.0,1723.1280555555552
0 days 00:00:24.373000,11472,323,8,100,False,2952.9663555358893,14283.932265842473,1954.0451633961295,1723.8458333333333
0 days 00:00:24.573000,11512,325,8,100,False,3127.8005995310014,14305.534662944394,1955.5247902182036,1741.9013888888887
0 days 00:00:24.624000,11540,325,8,100,False,3178.0,14311.0,1956.0,1746.5055555555552
0 days 00:00:24.824000,11568,325,8,100,False,3393.0,14332.0,1958.0,1764.5611111111111
0 days 00:00:24.974000,11596,326,8,100,False,3521.172216389069,14342.953293293429,1958.8589101327266,1778.1444444444444
0 days 00:00:25.173000,11618,327,8,100,False,3672.4319158259896,14354.279253727447,1959.9008844695804,1796.2202777777775
0 days 00:00:25.184000,11622,327,8,100,False,3682.0,14355.0,1960.0,1797.2194444444444
0 days 00:00:25.284000,11626,327,8,100,False,3773.0,14362.0,1961.0,1806.3027777777775
0 days 00:00:25.374000,11631,328,8,100,False,3851.782949162134,14368.796843414788,1961.5741738254837,1814.5027777777775
0 days 00:00:25.484000,11660,328,8,100,False,3954.0,14378.0,1962.0,1824.525
0 days 00:00:25.654000,11689,328,8,100,False,4148.329151596187,14394.322034875904,1962.8037650917138,1840.013888888889
0 days 00:00:25.684000,11689,328,8,100,False,4181.0,14397.0,1963.0,1842.7472222222223
0 days 00:00:25.854000,11690,329,8,100,False,4340.933407069451,14409.775046406721,1964.4586008862566,1858.2833333333333
0 days 00:00:25.924000,11700,329,8,100,False,4399.0,14414.0,1965.0,1864.6805555555557
0 days 00:00:26.124000,11711,329,8,100,False,4556.0,14424.0,1966.0,1882.9583333333333
0 days 00:00:26.253000,11722,330,8,100,False,4669.681914654513,14431.518942480036,1966.4944944569465,1894.7833333333333
0 days 00:00:26.454000,11761,331,8,100,False,4858.8800793121345,14443.506865683754,1966.9906342978798,1913.2641666666666
0 days 00:00:26.464000,11758,331,8,100,False,4868.0,14444.0,1967.0,1914.1836111111108
0 days 00:00:26.624000,11756,331,8,100,False,5015.0,14451.0,1967.0,1928.894722222222
0 days 00:00:26.693000,11754,331,8,100,False,5086.980819629349,14454.289791034134,1966.990852476185,1935.238888888889
0 days 00:00:26.924000,11752,331,8,100,False,5345.0,14466.0,1967.0,1956.4780555555556
0 days 00:00:27.013000,11751,331,8,100,False,5428.43102087502,14469.672863326945,1967.0040882822173,1964.6611111111113
0 days 00:00:27.173000,11708,331,8,100,False,5553.123157696634,14474.918164541208,1967.0082616836703,1979.372222222222
0 days 00:00:27.324000,11428,324,8,82,False,5667.0,14479.0,1967.0,1992.9622222222224
0 days 00:00:27.404000,11149,317,8,65,False,5730.0,14481.0,1967.0,2000.0066666666667
0 days 00:00:27.493000,10870,311,8,48,True,5806.004423580952,14483.661812420614,1967.0810599513688,2007.6952777777776
0 days 00:00:27.684000,10612,293,8,24,True,5971.0,14490.0,1967.0,2023.2405555555556
0 days 00:00:27.773000,10355,276,8,0,True,6033.106473857254,14492.333035401061,1966.4131264435205,2030.0638888888889
0 days 00:00:27.844000,10273,261,8,0,True,6080.0,14494.0,1966.0,2035.211388888889
0 days 00:00:28.024000,10191,246,8,0,True,6202.0,14498.0,1966.0,2047.5113888888889
0 days 00:00:28.133000,10109,231,7,0,True,6273.852369735287,14500.636615164583,1966.1544314814755,2054.5055555555555
0 days 00:00:28.264000,9795,211,7,0,True,6355.0,14505.0,1966.0,2062.183611111111
0 days 00:00:28.333000,9481,192,6,0,True,6394.320701908931,14508.282838018444,1965.5842230645922,2065.863611111111
0 days 00:00:28.424000,9589,176,6,0,True,6440.0,14513.0,1965.0,2070.3125
0 days 00:00:28.653000,9698,160,5,0,True,6514.69286350806,14523.715610157633,1965.0448547042554,2080.490277777778
0 days 00:00:28.704000,9278,151,5,0,True,6531.0,14527.0,1965.0,2082.6294444444447
0 days 00:00:28.964000,8858,142,5,0,True,6628.0,14551.0,1964.0,2092.885
0 days 00:00:28.973000,8438,134,4,1,True,6631.25778916391,14551.956581021932,1963.98805929244,2093.2200000000003
0 days 00:00:29.164000,8079,131,4,0,True,6696.0,14574.0,1964.0,2100.170277777778
0 days 00:00:29.293000,7720,128,4,0,True,6736.822590731132,14591.700940642624,1963.3128416980073,2104.756944444445
0 days 00:00:29.364000,7579,123,4,0,True,6758.0,14602.0,1963.0,2107.182777777778
0 days 00:00:29.493000,7438,118,4,0,True,6793.673325575218,14621.545530247107,1962.9663282189151,2111.4111111111115
0 days 00:00:29.544000,7286,114,4,14,True,6807.0,14631.0,1963.0,2113.0261111111117
0 days 00:00:30.053000,7134,111,4,28,False,6917.989017048395,14786.034959902527,1962.2922646674156,2128.7202777777784
0 days 00:00:30.164000,7267,111,4,36,False,6935.0,14816.0,1962.0,2132.1427777777785
0 days 00:00:30.253000,7400,111,4,44,False,6946.513403817278,14836.414640779509,1961.746132205613,2134.8869444444454
0 days 00:00:30.533000,7683,120,4,67,False,6978.212016340504,14888.437984103402,1961.0326216277726,2144.220277777779
0 days 00:00:30.565000,7854,121,4,63,False,6983.0,14895.0,1961.0,2145.2958333333345
0 days 00:00:30.765000,8026,123,4,59,False,7029.0,14945.0,1961.0,2152.129166666668
0 days 00:00:30.925000,8198,124,4,55,False,7107.0,15004.0,1961.0,2157.640277777779
0 days 00:00:31.014000,8370,126,4,51,False,7139.625488955826,15026.85964568523,1960.9934492049329,2160.7552777777787
0 days 00:00:31.364000,9000,131,4,57,False,7211.0,15060.0,1961.0,2173.49138888889
0 days 00:00:31.373000,9630,136,4,64,False,7213.9492221678665,15061.159595912679,1961.0028784925066,2173.83138888889
0 days 00:00:31.464000,9632,138,4,64,False,7247.0,15074.0,1961.0,2177.3197222222234
0 days 00:00:31.574000,9634,141,4,64,False,7286.362017858908,15087.80754549383,1960.6890273499503,2181.628055555557
0 days 00:00:31.724000,9698,144,4,81,False,7346.0,15105.0,1960.0,2187.628055555557
0 days 00:00:31.814000,9762,148,4,99,False,7391.591124036193,15116.198375552274,1959.6785703871865,2191.3280555555566
0 days 00:00:32.013000,10521,158,4,100,False,7501.980740166031,15140.189660332122,1959.104029386899,2200.0619444444455
0 days 00:00:32.044000,10825,164,4,100,False,7516.0,15143.0,1959.0,2201.4741666666678
0 days 00:00:32.344000,11130,170,4,100,False,7620.0,15161.0,1958.0,2215.6408333333347
0 days 00:00:32.374000,11435,177,4,100,False,7632.8553468193695,15163.268939503425,1957.969561551304,2217.1158333333346
0 days 00:00:32.564000,11387,181,4,100,False,7729.0,15181.0,1958.0,2226.668611111112
